,index,note length,pitch
0,1,1.0,-2.0
1,3,-0.0,-1.0
2,5,-1.0,2.0
3,7,0.0,-2.0
4,9,-1.0,1.0
5,11,0.0,-3.0
6,13,1.0,-1.0
7,15,0.0,1.0
8,17,1.0,2.0
9,19,1.0,9.0
10,21,-2.0,-2.0
11,23,-1.0,2.0
12,25,0.0,-2.0
13,27,1.0,-2.0
14,29,-0.0,-2.0
15,31,-2.0,3.0
16,33,0.0,-3.0
17,35,3.0,-2.0
18,37,-2.0,-1.0
19,39,0.0,1.0
20,41,0.0,-1.0
21,43,1.0,-2.0
22,45,0.0,5.0
23,47,0.0,-1.0
24,49,-1.0,-1.0
25,51,0.0,2.0
26,53,0.0,-2.0
27,55,1.0,-1.0
28,57,0.0,-2.0
29,59,0.0,2.0
30,61,0.0,2.0
31,63,0.0,2.0
32,65,0.0,3.0
33,67,0.0,-3.0
34,69,0.0,2.0
35,71,0.0,-2.0
36,73,0.0,1.0
37,75,0.0,-5.0
38,77,0.0,-5.0
39,79,0.0,2.0
40,81,0.0,5.0
41,83,-1.0,-1.0
42,85,0.0,3.0
43,87,0.0,-1.0
44,89,0.0,8.0
45,91,0.0,2.0
46,93,1.0,-1.0
47,95,-1.0,-1.0
48,97,1.0,-1.0
49,99,-1.0,-2.0
50,101,1.0,-1.0
51,103,0.0,-1.0
52,105,0.0,2.0
53,107,1.0,-3.0
54,109,-1.0,-2.0
55,111,0.0,-2.0
56,113,2.0,-4.0
57,115,-2.0,-1.0
58,117,0.0,2.0
59,119,0.0,2.0
60,121,0.0,1.0
61,123,0.0,2.0
62,125,0.0,-2.0
63,127,0.0,-1.0
64,129,0.0,3.0
65,131,1.0,2.0
66,133,0.0,3.0
67,135,-1.0,2.0
68,137,0.0,-3.0
69,139,0.0,-3.0
70,141,0.0,1.0
71,143,-1.0,2.0
72,145,0.0,-2.0
73,147,1.0,-1.0
74,149,1.0,-2.0
75,151,-2.0,-1.0
76,153,1.0,3.0
77,155,0.0,-4.0
78,157,0.0,-3.0
79,159,0.0,2.0
80,161,0.0,-2.0
81,163,-1.0,1.0
82,165,1.0,-2.0
83,167,1.0,-1.0
84,169,-1.0,2.0
85,171,0.0,1.0
86,173,0.0,2.0
87,175,0.0,2.0
88,177,-1.0,5.0
89,179,2.0,2.0
90,181,0.0,-2.0
91,183,-1.0,0.0
92,185,0.0,-2.0
93,187,-1.0,2.0
94,189,0.0,-2.0
95,191,1.0,-1.0
96,193,0.0,-3.0
97,195,0.0,-1.0
98,197,0.0,-2.0
99,199,0.0,-1.0
100,201,-1.0,3.0
101,203,0.0,2.0
102,205,0.0,3.0
103,207,1.0,2.0
104,209,1.0,-2.0
105,211,-1.0,-3.0
106,213,0.0,-2.0
107,215,0.0,8.0
108,217,0.0,1.0
109,219,1.0,3.0
110,221,-0.0,-2.0
111,223,-1.0,-1.0
112,225,0.0,-2.0
113,227,0.0,-1.0
114,229,0.0,-1.0
115,231,0.0,-1.0
116,233,-1.0,-1.0
117,235,0.0,-1.0
118,237,1.0,-1.0
119,239,-1.0,2.0
120,241,0.0,-2.0
121,243,1.0,-1.0
122,245,0.0,-2.0
123,247,0.0,-3.0
124,249,0.0,1.0
125,251,0.0,1.0
126,253,0.0,3.0
127,255,0.0,2.0
128,257,-1.0,2.0
129,259,2.0,3.0
130,261,-1.0,-3.0
131,263,0.0,2.0
132,265,-1.0,-2.0
133,267,2.0,1.0
134,269,-1.0,-5.0
135,271,-1.0,9.0
136,273,0.0,2.0
137,275,0.0,-2.0
138,277,0.0,-2.0
139,279,0.0,2.0
140,281,0.0,-2.0
141,283,0.0,-1.0
142,285,0.0,1.0
143,287,0.0,-1.0
144,289,0.0,-2.0
145,291,0.0,2.0
146,293,0.0,-2.0
147,295,0.0,-1.0
148,297,0.0,2.0
149,299,0.0,-2.0
150,301,0.0,-2.0
151,303,0.0,2.0
152,305,0.0,-2.0
153,307,0.0,-1.0
154,309,0.0,1.0
155,311,0.0,-1.0
156,313,0.0,-2.0
157,315,0.0,2.0
158,317,0.0,-2.0
159,319,1.0,-2.0
160,321,0.0,2.0
161,323,0.0,2.0
162,325,0.0,1.0
163,327,0.0,2.0
164,329,0.0,-3.0
165,331,0.0,1.0
166,333,0.0,2.0
167,335,1.0,2.0
168,337,-1.0,5.0
169,339,0.0,-1.0
170,341,0.0,-1.0
171,343,0.0,-2.0
172,345,0.0,-1.0
173,347,0.0,-2.0
174,349,0.0,-1.0
175,351,0.0,2.0
176,353,0.0,1.0
177,355,0.0,5.0
178,357,0.0,-1.0
179,359,0.0,3.0
180,361,0.0,-3.0
181,363,0.0,-1.0
182,365,0.0,-1.0
183,367,0.0,-1.0
184,369,0.0,-1.0
